id,title,overview,genres,vote_average,vote_count
154400,The Drop,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.","['Drama', 'Crime']",6.7,859.0
246400,"20,000 Days on Earth",A semi-fictionalized documentary about a day in the life of Australian musician Nick Cave's persona.,"['Documentary', 'Drama', 'Music']",7.0,73.0
244772,The Skeleton Twins,"Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship.",['Drama'],6.7,294.0
287590,Saint Seiya: Legend of Sanctuary,"Warriors called ""Saints"" are the champions of hope who have always appeared since the Age of Myth whenever evil threatens the world. In this present day story, many years since the long fought ""Holy War"" we find Saori Kido, a girl troubled by her mysterious powers. She is saved by a boy, Seiya ""Bronze Saint"" from a sudden attack by an assassin, through the accident Saori realizes her destiny and mission and decides to go to ""Sanctuary"" with Seiya and his company of Bronze Saints. In Sanctuary they confront ""Pope"" and wage a desperate battle against the greatest Saints, the ""Gold Saints"".","['Action', 'Animation', 'Fantasy']",5.0,162.0
196325,American Dreams in China,"During the economic reform period of the 80’s, three undergraduates bind together by a common ambition – to live the American dream. They are Cheng Dongqing, a hillbilly who refuses to accept his destiny of being a farmer; Meng Xiaojun, a self-confident, cynical intellectual; and Wang Yang, an idealistic romantic poet.  Xiaojun is the first to obtain an US Visa for studying abroad. Yang follows but decides to remain in China for his beloved. Poor Dongqing is rejected by the US Embassy repeatedly. Baffled, he reluctantly accepts the job as an English instructor in the university but eventually gets fired for teaching tutorial classes in private. Across the Pacific, Xiaojun fails to find a decent job and is driven to work as a busboy in a diner.",['Drama'],6.7,62.0
198663,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.","['Action', 'Mystery', 'Science Fiction', 'Thriller']",7.0,5540.0
136835,No Good Deed,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.","['Crime', 'Thriller']",5.6,182.0
244506,Camp X-Ray,"A young woman joins the military to be part of something bigger than herself and her small-town roots. Instead, she ends up as a new guard at Guantanamo Bay, where her mission is far from black and white. Surrounded by hostile jihadists and aggressive squadmates, she strikes up an unusual friendship with one of the detainees.",['Drama'],6.7,395.0
248504,Sharknado 2: The Second One,"A freak weather system turns its deadly fury on New York City, unleashing a Sharknado on the population and its most cherished, iconic sites - and only Fin and April can save the Big Apple.","['Thriller', 'Horror', 'Science Fiction']",4.5,192.0
270302,The Riot Club,"Two first-year students at Oxford University join the infamous Riot Club, where reputations can be made or destroyed over the course of a single evening.","['Drama', 'Thriller']",5.9,378.0
169917,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.2,1145.0
282296,My Old Lady,"Mathias Gold (Kevin Kline) is a down-on-his-luck New Yorker who inherits a Parisian apartment from his estranged father. But when he arrives in France to sell the vast domicile, he's shocked to discover a live-in tenant who is not prepared to budge. His apartment is a viager - an ancient French real estate system with complex rules pertaining to its resale - and the feisty Englishwoman Mathilde Girard (Maggie Smith), who has lived in the apartment with her daughter Chloé (Kristin Scott Thomas) for many years, can by contract collect monthly payments from Mathias until her death.","['Romance', 'Comedy', 'Drama']",6.1,100.0
244264,Laggies,"Overeducated and underemployed, 28 year old Megan is in the throes of a quarterlife crisis. Squarely into adulthood with no career prospects, no particular motivation to think about her future and no one to relate to, Megan is comfortable lagging a few steps behind - while her friends check off milestones and celebrate their new grown-up status. When her high-school sweetheart proposes, Megan panics and- given an unexpected opportunity to escape for a week - hides out in the home of her new friend, 16-year old Annika and Annika's world-weary single dad Craig.","['Comedy', 'Romance']",6.1,432.0
245859,God Help the Girl,"Eve is a catastrophe—low on self-esteem but high on fantasy, especially when it comes to music. Over the course of one Glasgow summer, she meets two similarly rootless souls: posh Cass and fastidious James, and together they form a group.","['Comedy', 'Drama', 'Music']",6.8,98.0
276843,What We Did on Our Holiday,"Doug and Abi  and their three children travel to the Scottish Highlands for Doug's father Gordie's birthday party. It's soon clear that when it comes to keeping a secret under wraps from the rest of the family, their children are their biggest liability...",['Comedy'],6.7,179.0
265189,Force Majeure,"While holidaying in the French Alps, a Swedish family deals with acts of cowardliness as an avalanche breaks out.","['Comedy', 'Drama']",6.8,255.0
264656,The Homesman,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.","['Western', 'Drama']",6.4,262.0
